source_id,page_url,pdf_url,link_text,discovered_at_utc,filename_guess,index_snapshot_path,index_snapshot_sha256
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2021/07/20210701-naamsa-The-Automotive-Business-Council-flash-report-June-2021-Summary.pdf,,2026-01-19T18:12:37+00:00,20210701-naamsa-The-Automotive-Business-Council-flash-report-June-2021-Summary.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2021/08/20210802-naamsa-The-Automotive-Business-Council-Flash-Report-July-2021-Summary.pdf,,2026-01-19T18:12:37+00:00,20210802-naamsa-The-Automotive-Business-Council-Flash-Report-July-2021-Summary.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2021/09/20210901-naamsa-Media-Release-August-2021-sales-1.pdf,,2026-01-19T18:12:37+00:00,20210901-naamsa-Media-Release-August-2021-sales-1.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2021/09/20210901-naamsa-The-Automotive-Business-Council-Flash-Report-August-2021-Summary.pdf,,2026-01-19T18:12:37+00:00,20210901-naamsa-The-Automotive-Business-Council-Flash-Report-August-2021-Summary.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2021/10/20211001-naamsa-Media-Release-September-2021.pdf,,2026-01-19T18:12:37+00:00,20211001-naamsa-Media-Release-September-2021.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2021/10/20211001-naamsa-The-Automotive-Business-Council-Flash-Report-September-2021-Summary.pdf,,2026-01-19T18:12:37+00:00,20211001-naamsa-The-Automotive-Business-Council-Flash-Report-September-2021-Summary.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2021/11/20211101-naamsa-The-Automotive-Business-Council-Flash-Report-October-2021-Summary.pdf,,2026-01-19T18:12:37+00:00,20211101-naamsa-The-Automotive-Business-Council-Flash-Report-October-2021-Summary.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2021/11/20211102-naamsa-Media-Release-October-2021-sales.pdf,,2026-01-19T18:12:37+00:00,20211102-naamsa-Media-Release-October-2021-sales.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2021/12/20211201-naamsa-Media-Release-November-2021-sales.pdf,,2026-01-19T18:12:37+00:00,20211201-naamsa-Media-Release-November-2021-sales.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2021/12/20211201-naamsa-The-Automotive-Business-Council-Flash-Report-Summary-1.pdf,,2026-01-19T18:12:37+00:00,20211201-naamsa-The-Automotive-Business-Council-Flash-Report-Summary-1.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/01/20220110-naamsa-New-Vehicle-Sales-Media-Release-December-2021.pdf,,2026-01-19T18:12:37+00:00,20220110-naamsa-New-Vehicle-Sales-Media-Release-December-2021.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/02/20220201-Flash-Report-January-2022-Summary.pdf,,2026-01-19T18:12:37+00:00,20220201-Flash-Report-January-2022-Summary.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/02/20220201-naamsa-Media-Release-January-2022.pdf,,2026-01-19T18:12:37+00:00,20220201-naamsa-Media-Release-January-2022.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/03/20220301-Flash-Report-February-2022-Summary.pdf,,2026-01-19T18:12:37+00:00,20220301-Flash-Report-February-2022-Summary.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/03/20220301-naamsa-Media-Release-New-Vehicle-Sales-Feb-2022.pdf,,2026-01-19T18:12:37+00:00,20220301-naamsa-Media-Release-New-Vehicle-Sales-Feb-2022.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/04/20220401-Flash-Report-March-2022-Summary.pdf,,2026-01-19T18:12:37+00:00,20220401-Flash-Report-March-2022-Summary.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/04/20220401-naamsa-Media-Release-March-2022-sales.pdf,,2026-01-19T18:12:37+00:00,20220401-naamsa-Media-Release-March-2022-sales.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
naamsa_pdfs,https://naamsa.net/press-releases/,https://naamsa.net/wp-content/uploads/2022/05/20220503-Flash-Report-April-2022-Summary.pdf,,2026-01-19T18:12:37+00:00,20220503-Flash-Report-April-2022-Summary.pdf,data\raw\naamsa_pdfs\press_releases_index_20260119_181237.html,b8fe64622232cadc79562735377421113f8b2921bf419ed8b09ac0657956fede
